,special,type,interaction_time,x,y
342244999,False,normal,30000000,510.19871610616417,323.0211060541713
342245061,False,normal,30000000,462.0544217686864,328.19094766421813
342245217,False,normal,30000000,441.29960716684053,299.2148441384985
342245289,False,normal,30000000,499.4467758934449,318.4163525342941
342245290,False,normal,30000000,499.3664846220351,319.3106317527979
342245297,False,normal,30000000,492.1467854747917,316.47902772349323
342245329,False,normal,30000000,494.3884257928627,315.8027150563682
342245330,False,normal,30000000,494.5495832135954,316.8788198428016
342246537,False,normal,30000000,523.2645396186679,317.78962865839355
342246795,False,normal,30000000,548.0544217687166,377.05243664471317
342247002,True,market,3,551.7692823608184,380.2336836767503
342247003,False,normal,30000000,553.4621059691743,382.19370166317555
342248158,False,normal,30000000,541.3906294912649,382.7134034020267
342248159,False,normal,30000000,540.6089598817669,381.73263396728504
342248160,False,normal,30000000,541.2256395516188,381.20696876606036
342248161,True,market,5,539.4636389766963,382.69547299161997
342248170,False,normal,30000000,539.7255916451126,383.85562657679264
342248301,False,normal,30000000,538.0846986682127,387.9426394964886
342248419,False,normal,30000000,531.5006227843663,386.54939057616764
342248420,False,normal,30000000,530.5288876114375,385.80359756875134
342308790,False,normal,30000000,553.52170163843,380.9534215565337
342308923,False,normal,30000000,508.0507808757816,273.80549146834204
342308924,False,normal,30000000,497.7574015521599,273.23732158891926
342309010,False,normal,30000000,502.011497556802,263.7056274873341
342309011,False,normal,30000000,503.32471016579046,262.61915668237873
342309012,False,normal,30000000,503.3779821788172,261.4676881397537
342309103,False,normal,30000000,512.6350483855689,257.1879233082648
342357138,False,normal,30000000,347.4946823800114,445.6522256822248
342357140,False,normal,30000000,357.58378844498867,417.2843552966775
342357143,False,normal,30000000,382.71189038998784,404.4484227542591
342357146,False,normal,30000000,384.92478681615387,388.3766114606261
342357151,False,normal,30000000,383.98620293190197,386.7687579408651
342357153,False,normal,30000000,383.36552649231606,379.71454226323056
342357154,False,normal,30000000,389.6546900450311,376.0872762726193
342357157,False,normal,30000000,391.54680463737344,365.6800738508844
342357159,False,normal,30000000,389.4854843345749,363.60490901016385
342357161,False,normal,30000000,386.0390916930257,357.45169645496065
342357162,False,normal,30000000,397.1331693867244,357.33191135217135
342357163,False,normal,30000000,396.550732969293,352.1493379055929
342357165,False,normal,30000000,394.4650761713074,352.3241594069492
342357166,True,market,6,401.23004694833924,352.9847829649733
342357167,False,normal,30000000,401.3588195842157,351.76327375674543
342377658,False,normal,30000000,571.6575644342454,501.25779027302997
342377659,False,normal,30000000,572.8830123599321,503.81147294117943
342481316,False,normal,30000000,560.7410175337767,503.2912108770267
342481317,False,normal,30000000,563.6663792277602,501.2863668645847
342481318,False,normal,30000000,557.836543067991,498.4802576375715
342481319,False,normal,30000000,552.9734598064922,490.74552685286596
342481346,False,normal,30000000,532.7026923445399,495.5295844767509
342481347,False,normal,30000000,534.643096675278,498.5281654528614
342481348,True,market,3,532.1672894509946,497.0262134194968
342481349,False,normal,30000000,523.31455399064,495.4564620218551
342492788,True,market,3,539.5960525055243,455.78038609216156
342492789,False,normal,30000000,540.2483472262273,454.2745117815366
342492790,False,normal,30000000,537.9266072626407,464.15178652726263
342492791,False,normal,30000000,539.8942224777372,445.63289445850944
342492792,False,normal,30000000,507.89460572965265,448.7379372463676
342492793,False,normal,30000000,509.21950752134325,447.9831790337379
342492794,False,normal,30000000,509.7476286289313,446.4414439023294
342492795,False,normal,30000000,508.95065631886666,447.32815872896845
342492796,False,normal,30000000,510.18683529749995,445.980296159936
342492797,False,normal,30000000,507.4958321356909,447.6842454729227
342492798,False,normal,30000000,511.49219124272696,442.6558860074101
342492799,False,normal,30000000,511.620963878549,441.23013821824435
342492800,False,normal,30000000,480.37232921340484,453.7475258134764
342492801,False,normal,30000000,480.20465651048136,452.65881370724503
342492802,False,normal,30000000,483.3034396857585,453.6231335913716
342492803,False,normal,30000000,482.7333524959763,452.6778647682748
342492804,False,normal,30000000,490.0333429146568,449.96617035850306
342492805,False,normal,30000000,489.85110663987314,448.7121622814203
342492806,False,normal,30000000,495.3756826674344,449.0629259348058
342492807,False,normal,30000000,500.86059212415483,445.4171692084463
342492808,False,normal,30000000,456.610410763952,482.8593481375265
342492809,False,normal,30000000,451.6006515282617,478.49681525094013
342492810,False,normal,30000000,449.53569033251176,476.8088352097199
342492811,False,normal,30000000,454.2094471591772,476.5897480076783
342492812,False,normal,30000000,458.54805020601196,488.53168149427836
342492813,False,normal,30000000,458.65248634667404,487.59453738839767
342492814,False,normal,30000000,470.2263102424223,488.6025626478783
342492815,False,normal,30000000,468.55514036600306,487.88422558137364
342492816,False,normal,30000000,446.83683050683214,461.5699475115058
342492818,False,normal,30000000,446.20216537321784,461.95377035906733
342492820,False,normal,30000000,448.160774168849,460.4644256455305
342492822,False,normal,30000000,448.90313308423447,460.026251241477
342492824,False,normal,30000000,456.3023857430385,271.78355753352025
342492825,False,normal,30000000,448.7371850148873,274.9936613197678
342492826,False,normal,30000000,444.2569703938108,284.984822187762
342492827,True,market,4,443.905145156647,283.44588868297086
342492828,False,normal,30000000,494.63658139313065,254.97772006428167
342625835,False,normal,30000000,225.00540658920036,46.233643253278494
342625836,False,normal,30000000,226.34492670310365,44.10544762290303
342625837,False,normal,30000000,228.25812014952402,44.32005222234305
342625838,False,normal,30000000,227.58184024784757,50.80142864281106
342625839,False,normal,30000000,229.29194212899688,50.891267469897194
342625840,True,market,5,227.48280157134178,49.59047222817749
342625841,False,normal,30000000,228.64577943856065,50.766595085116805
342625842,False,normal,30000000,89.46689661782594,84.8175650782905
342625843,False,normal,30000000,102.24298169973689,117.46912257257705
342625844,False,normal,30000000,106.18021051482643,122.66081687028951
342628493,False,normal,30000000,143.30650570093556,281.9671901506118
342628494,True,market,3,143.35728657661963,280.35597467891193
342628495,False,normal,30000000,129.1539714477746,282.9203035282192
342628496,False,normal,30000000,129.22851394081422,279.11205245766564
342632838,False,normal,30000000,229.93676343783517,57.02374798808628
342632839,False,normal,30000000,229.09185270352498,56.98788716729768
342632840,False,normal,30000000,228.33496215391716,57.09715060564783
342632841,False,normal,30000000,225.1269521893361,68.1187497461012
342632842,False,normal,30000000,224.53080387084484,67.16815783244539
342632843,False,normal,30000000,225.11143048772055,66.43048954224523
342632844,False,normal,30000000,226.00249113728856,67.6172585803424
342632845,False,normal,30000000,226.7477244418863,66.44309686205312
342632846,False,normal,30000000,228.0931302099052,67.47325497184659
342632847,False,normal,30000000,234.70786624511297,67.74389210377285
342632848,False,normal,30000000,233.460381335647,61.780909996351156
342632849,False,normal,30000000,239.9499856280932,77.33694182842315
342632850,False,normal,30000000,240.69981795537063,78.26147861448592
342632851,False,normal,30000000,229.50732969245746,76.2342215890653
342632852,True,market,6,228.14582734504592,76.67071501714446
342632853,False,normal,30000000,227.1853981029496,77.041090056901
342632854,False,normal,30000000,238.4267509820629,73.13534237980305
342632856,True,market,5,237.45846507620504,71.93624618453381
342632857,False,normal,30000000,239.85206476959473,72.58678388673152
342632858,False,normal,30000000,250.63619814123552,76.44014114595771
342632859,False,normal,30000000,262.36926319828694,82.94131572791899
342632860,False,normal,30000000,276.1293475136879,84.64862699284457
342632862,False,normal,30000000,338.4865382773214,209.8331491263918
342632863,False,normal,30000000,338.6319823704221,206.12995905422753
342632864,False,normal,30000000,336.27019258405704,224.1091177537781
342632865,False,normal,30000000,378.2107885407953,255.4352256920407
342632866,False,normal,30000000,376.4267509821209,254.77740376062397
342632867,False,normal,30000000,376.62259269903615,278.22141535375636
342632868,False,normal,30000000,376.9813164702332,279.37596568567443
342632869,False,normal,30000000,384.56050589249435,282.143132302621
342632870,False,normal,30000000,394.79242803763185,261.502828542254
342632871,False,normal,30000000,394.60438823416837,262.4011901309999
342632872,False,normal,30000000,389.90763629396815,283.52013178851956
342632873,False,normal,30000000,406.5856088914879,276.04595227989404
342632874,False,normal,30000000,363.04378652871765,294.57226865918756
342632875,False,normal,30000000,362.6496119574901,293.2078764930969
342632876,False,normal,30000000,364.1216824758578,329.84642883658347
342632877,False,normal,30000000,359.27565392353466,338.98561504809925
342632878,False,normal,30000000,360.82744083553496,339.09431816113283
342632879,False,normal,30000000,362.3579572674407,339.8336674272975
342632886,True,market,3,256.7532815943638,104.7155578528938
342632887,False,normal,30000000,256.4576027594663,103.60135094437098
342632888,False,normal,30000000,257.96167481079345,104.51215975997293
342632889,False,normal,30000000,300.37424547288066,119.01618079458444
342632890,False,normal,30000000,301.2630066111224,118.64132315223614
342632891,False,normal,30000000,298.68812877265026,122.73842192777849
342632892,False,normal,30000000,346.6047714860521,158.86819887626731
342632893,False,normal,30000000,371.72233400406674,150.89364885253588
342632894,False,normal,30000000,372.2470058446382,150.20388837760578
342632895,False,normal,30000000,365.55025390438976,137.49599017189672
342632896,False,normal,30000000,361.8330938009346,145.02368074904692
342632897,False,normal,30000000,395.04685254384617,145.21727314879712
342632898,False,normal,30000000,374.79869694358626,70.59090507950279
342636492,False,normal,30000000,373.98773593949323,369.0490298667414
342636493,False,normal,30000000,380.3196320782233,350.3075485626864
342636494,False,normal,30000000,375.54948740061934,344.86987144736054
342636495,False,normal,30000000,368.78145060841314,345.9675487588052
342636496,False,normal,30000000,369.2413528791632,347.1887778043873
342636497,False,normal,30000000,359.34214812687793,346.02722340591583
342636498,False,normal,30000000,360.0601705471308,344.74183711063137
342636499,False,normal,30000000,358.34320206960405,348.7596498526819
342636500,False,normal,30000000,358.88780300856325,350.3974807773361
342636501,False,normal,30000000,352.94145827347836,348.31026894214904
342636502,False,normal,30000000,333.26377311489745,343.339622985097
342636503,False,normal,30000000,333.2120341094578,341.17760771904966
342636504,False,normal,30000000,333.09322602281605,339.4041780657816
342641355,False,normal,30000000,329.87850915019106,69.35874969007723
342641356,False,normal,30000000,329.53798984385986,68.39134801666756
342641357,False,normal,30000000,330.03698380764627,70.62452459900051
